account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,latest_sub_id,latest_sub_start,latest_sub_end,current_plan,current_seats,current_mrr,is_trial_current,has_upgraded,has_downgraded,is_currently_active,current_sub_duration_days,total_subscriptions,first_sub_date,avg_mrr,max_mrr,total_mrr_paid,total_upgrades,total_downgrades,churn_count,latest_churn_date,primary_churn_reason,all_churn_feedback,total_tickets,high_priority_tickets,avg_resolution_hours,avg_satisfaction,total_escalations,avg_first_response_mins,total_feature_events,total_feature_uses,total_usage_seconds,total_errors,beta_feature_uses,has_churned,customer_lifetime_days,customer_lifetime_months,cohort_month,ticket_intensity,error_intensity,lifetime_months_rounded,ticket_segment,engagement_level,used_beta
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,S-51d8db,2024-12-30,,Enterprise,6,1194,False,False,False,True,477,13,2024-12-08,688.2307692307693,1596,8947,1,1,2.0,2024-12-19,features,too expensive | too expensive,5.0,2.0,30.2,4.5,0.0,99.2,63,618,204365,48,11,True,11,0.4,2024-12,12.5,0.7619047619047619,0,3-5 Tickets,Power User (Top 25%),True
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,S-c92099,2024-12-08,2024-12-14,Enterprise,24,4776,False,False,False,False,6,15,2023-03-11,1751.7333333333333,8955,26276,0,1,1.0,2023-03-21,support,missing features,5.0,2.0,16.6,3.25,1.0,91.4,90,844,278000,46,6,True,16,0.5,2023-03,10.0,0.5111111111111111,0,3-5 Tickets,Power User (Top 25%),True
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,S-984f8b,2024-12-28,2024-12-28,Enterprise,17,3383,False,False,True,False,0,8,2024-11-12,1156.375,3383,9251,0,1,1.0,2024-12-29,pricing,missing features,2.0,0.0,66.0,5.0,0.0,97.5,57,586,170855,27,7,True,50,1.7,2024-11,1.1764705882352942,0.47368421052631576,2,1-2 Tickets,High (50-75%),True
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,S-01b2dc,2024-12-23,2024-09-27,Basic,13,247,False,True,False,True,484,10,2024-05-06,1006.3,2985,10063,1,0,3.0,2024-11-19,pricing,switched to competitor | too expensive | switched to competitor,4.0,1.0,33.25,4.333333333333333,0.0,109.0,43,394,121564,39,5,True,218,7.3,2024-04,0.547945205479452,0.9069767441860465,7,3-5 Tickets,Medium (25-50%),True
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,S-9d7c19,2024-12-31,2024-12-31,Pro,5,245,False,False,False,False,0,17,2024-12-03,1645.0588235294117,13532,27966,5,2,1.0,2024-12-29,features,switched to competitor,5.0,3.0,42.2,3.5,0.0,112.0,70,661,198538,38,9,True,31,1.0,2024-11,5.0,0.5428571428571428,1,3-5 Tickets,Power User (Top 25%),True
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,S-8fd696,2024-11-15,2024-12-03,Enterprise,54,10746,False,False,False,False,18,10,2023-10-17,3074.4,10746,30744,1,0,1.0,2024-11-23,support,missing features,2.0,1.0,59.0,3.0,0.0,152.0,51,475,145213,44,6,True,407,13.6,2023-10,0.14705882352941177,0.8627450980392157,14,1-2 Tickets,High (50-75%),True
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,S-eabe72,2024-12-26,2024-12-29,Basic,33,627,False,False,False,True,481,6,2024-12-22,3154.3333333333335,12537,18926,0,0,3.0,2024-12-31,competitor,too expensive | switched to competitor | too expensive,4.0,1.0,44.0,4.0,1.0,57.25,35,321,95888,26,2,True,9,0.3,2024-12,13.333333333333334,0.7428571428571429,0,3-5 Tickets,Low (Bottom 25%),True
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,S-3c0121,2024-12-30,2024-11-26,Pro,24,1176,False,False,False,True,477,12,2024-05-14,1394.25,5174,16731,0,1,1.0,2024-05-19,unknown,,4.0,2.0,42.0,4.0,0.0,86.25,62,632,203509,23,4,True,13,0.4,2024-05,10.0,0.3709677419354839,0,3-5 Tickets,High (50-75%),True
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,S-4daf2d,2024-11-05,,Enterprise,27,5373,False,False,False,True,532,5,2023-08-15,2874.6,7164,14373,3,0,0.0,,,,2.0,2.0,32.5,3.0,0.0,84.5,25,244,70412,22,6,False,1082,36.1,2023-05,0.055401662049861494,0.88,36,1-2 Tickets,Low (Bottom 25%),True
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,S-1f3254,2024-12-29,2024-12-03,Basic,18,342,False,False,False,True,478,13,2024-05-13,2343.923076923077,9751,30471,0,0,1.0,2024-04-05,budget,missing features,5.0,2.0,38.6,3.75,0.0,68.2,64,623,195927,38,7,True,107,3.6,2023-12,1.3888888888888888,0.59375,4,3-5 Tickets,Power User (Top 25%),True
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,S-8bf576,2024-12-16,2024-07-20,Enterprise,40,7960,False,False,False,True,491,6,2023-07-21,2180.1666666666665,7960,13081,1,1,0.0,,,,6.0,4.0,38.0,4.25,0.0,74.5,22,178,49983,10,0,False,1126,37.5,2023-03,0.16,0.45454545454545453,38,6+ Tickets,Low (Bottom 25%),False
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,S-aef18a,2024-11-06,2024-09-29,Pro,25,0,True,True,False,True,531,10,2024-05-09,2968.7,12537,29687,1,1,1.0,2024-06-17,support,missing features,4.0,2.0,16.25,4.333333333333333,0.0,105.0,50,498,150984,22,7,True,43,1.4,2024-05,2.857142857142857,0.44,1,3-5 Tickets,Medium (25-50%),True
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,S-e964b6,2024-12-30,,Basic,46,874,False,False,False,True,477,11,2024-07-29,1969.6363636363637,9154,21666,2,1,1.0,2024-11-25,competitor,missing features,7.0,4.0,38.285714285714285,4.0,1.0,61.57142857142857,65,635,173619,43,12,True,119,4.0,2024-07,1.75,0.6615384615384615,4,6+ Tickets,Power User (Top 25%),True
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,S-59edf9,2024-12-16,2024-12-09,Basic,17,323,False,False,False,True,491,10,2024-09-07,1995.8,6766,19958,0,0,0.0,,,,2.0,1.0,31.5,3.0,0.0,109.5,70,698,215804,36,11,False,606,20.2,2024-08,0.09900990099009901,0.5142857142857142,20,1-2 Tickets,Power User (Top 25%),True
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,S-c77c84,2024-12-31,2024-11-12,Basic,19,0,True,False,False,True,476,5,2024-10-21,235.6,456,1178,0,0,1.0,2024-12-13,unknown,too expensive,7.0,4.0,40.285714285714285,4.2,1.0,84.85714285714286,28,297,88205,13,3,True,59,2.0,2024-10,3.5,0.4642857142857143,2,6+ Tickets,Low (Bottom 25%),True
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,S-62c088,2024-12-09,2024-12-05,Enterprise,85,16915,False,False,False,True,498,16,2024-05-03,2787.5625,16915,44601,1,1,0.0,,,,1.0,1.0,46.0,4.0,0.0,70.0,85,833,219747,52,10,False,723,24.1,2024-04,0.04149377593360996,0.611764705882353,24,1-2 Tickets,Power User (Top 25%),True
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,S-b2f3f3,2024-12-15,2024-12-15,Basic,8,152,False,False,False,True,492,8,2024-09-11,1504.0,6169,12032,0,0,0.0,,,,7.0,4.0,40.57142857142857,3.75,0.0,112.0,36,394,135160,14,3,False,643,21.4,2024-07,0.3271028037383178,0.3888888888888889,21,6+ Tickets,Low (Bottom 25%),True
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,S-47048b,2024-12-31,2024-12-31,Basic,7,133,False,False,False,True,476,6,2024-11-11,387.6666666666667,1393,2326,0,0,1.0,2024-11-09,competitor,missing features,5.0,3.0,27.2,5.0,0.0,74.6,30,298,93933,19,1,True,12,0.4,2024-10,12.5,0.6333333333333333,0,3-5 Tickets,Low (Bottom 25%),True
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,False,False,False,False,6,7,2023-10-23,1618.857142857143,4179,11332,0,0,1.0,2024-04-25,features,missing features,6.0,2.0,36.666666666666664,4.0,0.0,124.66666666666667,36,373,131074,17,2,True,188,6.3,2023-10,0.9523809523809524,0.4722222222222222,6,6+ Tickets,Low (Bottom 25%),True
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,S-525864,2024-12-29,2024-11-24,Pro,14,686,False,False,False,True,478,16,2024-08-22,2133.75,6567,34140,0,1,2.0,2024-10-18,support,,5.0,3.0,32.6,4.0,0.0,66.6,78,788,217064,47,8,True,69,2.3,2024-08,2.173913043478261,0.6025641025641025,2,3-5 Tickets,Power User (Top 25%),True
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,S-08c8e1,2024-12-10,,Enterprise,14,2786,False,False,False,True,497,7,2024-03-23,2257.4285714285716,5771,15802,0,0,2.0,2024-09-23,budget,too expensive | switched to competitor,7.0,3.0,43.142857142857146,3.5,0.0,67.71428571428571,34,340,129917,23,4,True,204,6.8,2024-03,1.0294117647058825,0.6764705882352942,7,6+ Tickets,Low (Bottom 25%),True
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,S-fb9972,2024-12-31,,Pro,45,2205,False,True,False,True,476,6,2024-05-30,678.3333333333334,2205,4070,1,0,0.0,,,,1.0,1.0,32.0,3.0,0.0,50.0,36,364,122051,22,3,False,699,23.3,2024-05,0.04291845493562232,0.6111111111111112,23,1-2 Tickets,Low (Bottom 25%),True
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,S-31ac79,2024-12-01,,Basic,29,551,False,False,False,True,506,3,2024-03-17,841.0,1421,2523,0,0,0.0,,,,2.0,1.0,35.5,4.0,1.0,74.0,12,119,46012,10,0,False,1197,39.9,2023-01,0.050125313283208024,0.8333333333333334,40,1-2 Tickets,Low (Bottom 25%),False
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,S-4b9226,2024-10-11,2024-11-10,Enterprise,13,2587,False,False,False,True,557,9,2023-12-25,1572.4444444444443,5174,14152,1,0,1.0,2024-07-19,support,,5.0,5.0,33.0,4.0,0.0,45.2,37,352,105146,19,3,True,274,9.1,2023-10,0.5494505494505495,0.5135135135135135,9,3-5 Tickets,Low (Bottom 25%),True
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,S-1dbbc2,2024-12-30,2024-11-25,Basic,20,380,False,False,False,True,477,7,2024-06-11,2722.8571428571427,14925,19060,0,0,0.0,,,,3.0,2.0,33.666666666666664,4.0,0.0,72.0,32,312,84693,6,2,False,701,23.4,2024-05,0.12820512820512822,0.1875,23,3-5 Tickets,Low (Bottom 25%),True
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,S-4690b3,2024-12-16,2024-12-25,Enterprise,35,6965,False,False,False,False,9,10,2023-10-28,2908.5,6965,29085,1,0,0.0,,,,5.0,4.0,38.8,4.333333333333333,0.0,121.4,59,598,189037,29,5,False,1009,33.6,2023-07,0.1488095238095238,0.4915254237288136,34,3-5 Tickets,High (50-75%),True
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,S-58b22d,2024-12-31,,Enterprise,19,3781,False,False,False,True,476,14,2023-11-11,1900.5714285714287,9950,26608,0,1,2.0,2024-02-26,features,missing features,5.0,2.0,31.0,4.5,0.0,87.4,83,811,240012,48,5,True,158,5.3,2023-09,0.9433962264150944,0.5783132530120482,5,3-5 Tickets,Power User (Top 25%),True
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,S-2c3b6d,2024-12-05,,Enterprise,17,3383,False,False,False,True,502,6,2024-08-08,1462.5,3383,8775,0,1,0.0,,,,0.0,0.0,,,0.0,,28,317,102647,13,5,False,625,20.8,2024-08,0.0,0.4642857142857143,21,No Tickets,Low (Bottom 25%),True
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,S-0a15fa,2024-12-12,,Pro,25,1225,False,False,False,True,495,5,2024-06-30,2076.2,4179,10381,0,1,1.0,2024-08-15,pricing,too expensive,6.0,5.0,23.5,4.5,0.0,92.33333333333333,17,164,45337,7,2,True,65,2.2,2024-06,2.727272727272727,0.4117647058823529,2,6+ Tickets,Low (Bottom 25%),True
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,S-712e04,2024-09-20,2024-08-23,Basic,32,0,True,False,False,True,578,10,2023-05-27,2156.7,6368,21567,1,0,0.0,,,,3.0,1.0,4.666666666666667,4.0,0.0,122.33333333333333,53,551,160470,24,3,False,1063,35.4,2023-05,0.08474576271186442,0.4528301886792453,35,3-5 Tickets,High (50-75%),True
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,S-d82234,2024-12-17,2024-12-18,Pro,4,196,False,True,False,False,1,14,2023-10-24,3480.4285714285716,18706,48726,4,1,3.0,2024-12-03,unknown,too expensive | too expensive,2.0,1.0,31.0,4.0,0.0,75.0,62,617,182046,32,6,True,435,14.5,2023-09,0.13793103448275862,0.5161290322580645,14,1-2 Tickets,High (50-75%),True
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,S-d449e1,2024-10-15,2024-11-06,Basic,25,0,True,False,False,False,22,10,2023-11-07,2237.9,11741,22379,0,1,2.0,2024-10-31,competitor,too expensive | too expensive,4.0,2.0,46.25,3.6666666666666665,0.0,89.75,50,506,169088,29,8,True,360,12.0,2023-11,0.3333333333333333,0.58,12,3-5 Tickets,Medium (25-50%),True
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,S-15a8c0,2024-12-29,2024-12-04,Basic,50,950,False,False,False,True,478,8,2024-11-07,2109.375,9552,16875,0,0,0.0,,,,4.0,3.0,30.25,4.666666666666667,0.0,53.5,29,284,85381,18,2,False,537,17.9,2024-10,0.223463687150838,0.6206896551724138,18,3-5 Tickets,Low (Bottom 25%),True
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,S-79535e,2024-12-11,2024-01-25,Pro,54,2646,False,False,False,True,496,13,2023-07-03,2612.769230769231,10746,33966,1,1,0.0,,,,5.0,2.0,42.0,4.25,0.0,104.0,59,587,164208,37,1,False,1085,36.2,2023-05,0.13812154696132595,0.6271186440677966,36,3-5 Tickets,High (50-75%),True
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,S-7ff88c,2024-12-30,2024-12-10,Pro,12,588,False,False,False,True,477,15,2024-06-12,2391.2,8955,35868,2,0,2.0,2024-07-24,budget,missing features | too expensive,2.0,1.0,47.5,4.0,0.0,79.0,72,738,216777,39,8,True,56,1.9,2024-05,1.0526315789473684,0.5416666666666666,2,1-2 Tickets,Power User (Top 25%),True
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,S-384681,2024-12-25,2024-12-21,Basic,67,1273,False,False,True,True,482,11,2024-09-30,6456.363636363636,13333,71020,0,1,2.0,2024-12-17,competitor,switched to competitor | too expensive,8.0,6.0,30.375,4.0,0.0,93.0,43,432,138064,21,7,True,87,2.9,2024-09,2.7586206896551726,0.4883720930232558,3,6+ Tickets,Medium (25-50%),True
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,S-0c0691,2024-10-25,,Enterprise,20,3980,False,False,False,True,543,13,2023-06-19,2054.076923076923,5572,26703,1,0,1.0,2024-08-16,pricing,missing features,3.0,1.0,29.333333333333332,4.666666666666667,0.0,90.0,63,601,188401,34,4,True,437,14.6,2023-06,0.20547945205479454,0.5396825396825397,15,3-5 Tickets,Power User (Top 25%),True
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,S-ccdc31,2024-12-16,2024-12-21,Pro,19,931,False,False,False,True,491,8,2024-03-06,1922.625,5572,15381,0,1,0.0,,,,1.0,1.0,61.0,5.0,0.0,139.0,44,444,133732,24,2,False,781,26.0,2024-03,0.038461538461538464,0.5454545454545454,26,1-2 Tickets,Medium (25-50%),True
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,S-46dfac,2024-10-16,2024-10-23,Pro,17,0,True,False,False,True,552,11,2023-10-22,2070.0,15920,22770,1,0,1.0,2024-01-14,pricing,switched to competitor,5.0,5.0,44.2,4.333333333333333,0.0,48.8,48,461,142536,11,2,True,155,5.2,2023-08,0.9615384615384615,0.22916666666666666,5,3-5 Tickets,Medium (25-50%),True
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,S-5a5338,2024-12-21,,Basic,38,0,True,False,False,True,486,8,2024-06-28,1934.75,4776,15478,1,0,2.0,2024-10-02,competitor,missing features | missing features,5.0,2.0,35.8,5.0,0.0,91.8,32,312,90314,18,2,True,102,3.4,2024-06,1.4705882352941178,0.5625,3,3-5 Tickets,Low (Bottom 25%),True
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,S-354f6f,2024-11-24,,Enterprise,70,13930,False,False,False,True,513,7,2024-08-10,10140.0,13930,70980,1,0,3.0,2024-09-21,competitor,too expensive | switched to competitor | too expensive,3.0,2.0,36.333333333333336,5.0,1.0,60.0,38,363,108540,22,3,True,52,1.7,2024-07,1.7647058823529411,0.5789473684210527,2,3-5 Tickets,Low (Bottom 25%),True
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,S-2971ae,2024-10-13,2024-02-22,Enterprise,11,2189,False,True,False,True,555,10,2023-08-09,1782.3,3781,17823,3,0,0.0,,,,4.0,2.0,42.25,4.0,0.0,130.25,56,556,178453,37,4,False,999,33.3,2023-07,0.12012012012012013,0.6607142857142857,33,3-5 Tickets,High (50-75%),True
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,S-bc7cab,2024-12-19,2024-09-05,Basic,48,0,True,False,True,True,488,7,2024-06-21,2228.5714285714284,5572,15600,1,1,1.0,2024-09-12,budget,missing features,2.0,2.0,14.5,3.5,0.0,123.0,28,268,66983,18,1,True,88,2.9,2024-06,0.6896551724137931,0.6428571428571429,3,1-2 Tickets,Low (Bottom 25%),True
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,S-d0bb87,2024-12-07,,Pro,22,1078,False,False,False,True,500,5,2024-08-27,2050.4,4378,10252,1,0,1.0,2024-12-25,pricing,,2.0,2.0,28.5,4.0,0.0,42.0,18,183,69505,10,2,True,127,4.2,2024-08,0.47619047619047616,0.5555555555555556,4,1-2 Tickets,Low (Bottom 25%),True
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,S-66a625,2024-12-24,2024-06-27,Pro,40,1960,False,False,False,True,483,15,2023-03-21,2469.4666666666667,7960,37042,0,3,1.0,2024-10-01,unknown,switched to competitor,1.0,1.0,35.0,3.0,0.0,115.0,80,840,243616,47,9,True,583,19.4,2023-02,0.051546391752577324,0.5875,19,1-2 Tickets,Power User (Top 25%),True
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,S-f366b3,2024-12-26,2024-12-18,Pro,85,4165,False,False,False,True,481,12,2024-08-02,3438.9166666666665,12139,41267,1,2,2.0,2024-12-13,features,,3.0,0.0,33.666666666666664,3.5,0.0,76.33333333333333,63,634,176002,29,5,True,135,4.5,2024-07,0.6666666666666666,0.4603174603174603,4,3-5 Tickets,Power User (Top 25%),True
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,S-761a0f,2024-10-17,2024-03-04,Enterprise,65,12935,False,False,False,True,551,15,2023-02-06,1536.6,12935,23049,1,1,2.0,2024-08-13,competitor,missing features | too expensive,5.0,3.0,40.6,4.0,0.0,97.8,68,690,203395,40,7,True,568,18.9,2023-01,0.2645502645502646,0.5882352941176471,19,3-5 Tickets,Power User (Top 25%),True
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,S-2fe6c0,2024-12-21,2024-06-20,Basic,21,399,False,False,False,True,486,16,2023-09-06,1664.125,6368,26626,0,1,1.0,2024-06-25,budget,missing features,3.0,2.0,24.666666666666668,5.0,0.0,89.66666666666667,83,808,254330,46,10,True,318,10.6,2023-08,0.2830188679245283,0.5542168674698795,11,3-5 Tickets,Power User (Top 25%),True
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,S-e2d4e9,2024-12-30,2024-12-29,Basic,148,0,True,True,False,True,477,11,2024-12-19,7144.363636363636,29452,78588,1,0,1.0,2024-12-30,support,,5.0,2.0,45.2,3.8,0.0,101.6,48,486,168310,20,4,True,12,0.4,2024-12,12.5,0.4166666666666667,0,3-5 Tickets,Medium (25-50%),True
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,S-124336,2024-11-30,,Pro,18,0,True,True,False,True,507,12,2024-05-17,2376.5,6766,28518,2,1,2.0,2024-11-01,features,too expensive,3.0,2.0,30.333333333333332,3.0,0.0,96.33333333333333,70,709,194123,33,12,True,187,6.2,2024-04,0.48387096774193544,0.4714285714285714,6,3-5 Tickets,Power User (Top 25%),True
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,S-b5d3cc,2024-12-29,,Enterprise,16,3184,False,False,False,True,478,13,2024-10-23,2014.076923076923,9353,26183,3,0,1.0,2024-11-18,support,too expensive,3.0,3.0,58.0,4.0,0.0,48.0,64,644,204483,48,11,True,31,1.0,2024-10,3.0,0.75,1,3-5 Tickets,Power User (Top 25%),True
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,S-8f7c91,2024-12-11,2024-10-10,Basic,11,209,False,False,False,True,496,12,2024-02-02,1795.0833333333333,10547,21541,4,1,3.0,2024-11-24,budget,switched to competitor,1.0,1.0,67.0,4.0,0.0,30.0,70,721,203848,46,8,True,307,10.2,2024-01,0.09803921568627452,0.6571428571428571,10,1-2 Tickets,Power User (Top 25%),True
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,S-3fb8f4,2024-12-28,2024-12-26,Enterprise,32,6368,False,False,False,True,479,8,2024-10-31,6520.0,25472,52160,0,0,1.0,2024-12-17,budget,,1.0,0.0,64.0,3.0,0.0,141.0,38,369,96816,14,2,True,47,1.6,2024-10,0.625,0.3684210526315789,2,1-2 Tickets,Low (Bottom 25%),True
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,S-62c824,2024-11-26,2024-11-30,Basic,11,209,False,False,False,False,4,11,2024-06-30,1131.3636363636363,4577,12445,0,0,0.0,,,,3.0,1.0,31.666666666666668,4.5,1.0,95.33333333333333,64,636,197685,34,11,False,665,22.2,2024-06,0.13513513513513514,0.53125,22,3-5 Tickets,Power User (Top 25%),True
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,S-e78c09,2024-10-15,2024-09-29,Enterprise,15,2985,False,False,False,True,553,7,2023-03-12,1010.2857142857143,2985,7072,0,0,1.0,2023-07-21,features,switched to competitor,6.0,2.0,31.833333333333332,3.3333333333333335,1.0,75.66666666666667,30,307,90576,12,3,True,178,5.9,2023-01,1.0169491525423728,0.4,6,6+ Tickets,Low (Bottom 25%),True
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,S-f20079,2024-12-16,,Basic,20,380,False,False,False,True,491,8,2024-07-17,555.875,1666,4447,0,0,1.0,2024-08-10,budget,,4.0,4.0,39.5,3.5,0.0,65.5,39,402,130242,30,5,True,43,1.4,2024-06,2.857142857142857,0.7692307692307693,1,3-5 Tickets,Medium (25-50%),True
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,S-19edee,2024-08-19,,Enterprise,21,4179,False,False,False,True,610,10,2024-01-12,1213.7,4577,12137,3,0,0.0,,,,6.0,3.0,43.166666666666664,5.0,0.0,114.5,53,476,145972,25,6,False,852,28.4,2023-12,0.21126760563380284,0.4716981132075472,28,6+ Tickets,High (50-75%),True
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,S-86571c,2024-12-27,2024-11-30,Enterprise,33,6567,False,False,False,True,480,9,2024-11-08,1845.888888888889,6567,16613,0,1,1.0,2024-12-26,pricing,too expensive,2.0,1.0,49.5,4.0,0.0,110.0,46,458,121379,24,3,True,49,1.6,2024-11,1.25,0.5217391304347826,2,1-2 Tickets,Medium (25-50%),True
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,S-906b0c,2024-12-05,,Pro,18,882,False,False,False,True,502,12,2023-08-13,1615.1666666666667,3582,19382,1,0,1.0,2024-07-18,unknown,missing features,5.0,2.0,37.4,3.75,0.0,97.2,55,571,180056,35,4,True,353,11.8,2023-07,0.423728813559322,0.6363636363636364,12,3-5 Tickets,High (50-75%),True
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,S-0896f4,2024-12-08,2024-11-02,Basic,12,228,False,False,False,True,499,16,2024-09-04,1144.6875,4378,18315,2,0,2.0,2024-12-09,budget,too expensive,4.0,3.0,57.5,3.6666666666666665,0.0,106.0,87,864,270008,42,7,True,96,3.2,2024-09,1.25,0.4827586206896552,3,3-5 Tickets,Power User (Top 25%),True
